tail_number,dates,aircraft,origin,destination,departure,arrival,duration,NAME
N203DH,19-Dec-20,BE20,Sitka Rocky Gutierrez,Klawock,02:42AM AKST,03:37AM AKST,0:55,GUARDIAN FLIGHT LLC                               
N203DH,17-Dec-20,BE20,Anchorage Intl,Sitka Rocky Gutierrez,05:47AM AKST,07:43AM AKST,1:56,GUARDIAN FLIGHT LLC                               
N203DH,14-Dec-20,BE20,Kenai Muni,Lake Hood,03:44PM AKST,04:21PM AKST,0:37,GUARDIAN FLIGHT LLC                               
N203DH,14-Dec-20,BE20,Campbell Lake Spb,Kenai Muni,02:00PM AKST,02:17PM AKST,0:17,GUARDIAN FLIGHT LLC                               
N203DH,11-Dec-20,BE20,Pedro Bay,Lake Hood,11:26AM AKST,12:07PM AKST,0:40,GUARDIAN FLIGHT LLC                               
N203DH,11-Dec-20,BE20,Anchorage Intl,Iliamna,10:15AM AKST,11:02AM AKST ,0:46,GUARDIAN FLIGHT LLC                               
N203DH,10-Dec-20,BE20,Kenai Muni,Anchorage Intl,07:59PM AKST,08:17PM AKST,0:18,GUARDIAN FLIGHT LLC                               
N203DH,10-Dec-20,BE20,Anchorage Intl,Kenai Muni,07:00PM AKST,07:17PM AKST,0:17,GUARDIAN FLIGHT LLC                               
N203DH,10-Dec-20,BE20,Anchorage Intl,Anchorage Intl,03:21PM AKST,04:55PM AKST,1:34,GUARDIAN FLIGHT LLC                               
N203DH,10-Dec-20,BE20,Anchorage Intl,Iliamna,03:21PM AKST,,,GUARDIAN FLIGHT LLC                               
N203DH,10-Dec-20,BE20,"Warren ""Bud"" Woods Palmer Muni",Anchorage Intl,01:31PM AKST,01:51PM AKST,0:20,GUARDIAN FLIGHT LLC                               
N203DH,10-Dec-20,BE20,Homer,Anchorage Intl,11:17AM AKST,12:16PM AKST ,0:59,GUARDIAN FLIGHT LLC                               
N203DH,10-Dec-20,BE20,Anchorage Intl,Homer,09:50AM AKST,10:18AM AKST ,0:28,GUARDIAN FLIGHT LLC                               
N203DH,9-Dec-20,BE20,Nondalton,Anchorage Intl,12:17PM AKST,01:03PM AKST,0:46,GUARDIAN FLIGHT LLC                               
N203DH,9-Dec-20,BE20,Anchorage Intl,Nondalton,10:31AM AKST,11:28AM AKST,0:56,GUARDIAN FLIGHT LLC                               
N203DH,7-Dec-20,BE20,Soldotna,Anchorage Intl,01:10PM AKST,01:27PM AKST,0:16,GUARDIAN FLIGHT LLC                               
N203DH,7-Dec-20,BE20,Lake Hood,Soldotna,11:30AM AKST,11:47AM AKST ,0:17,GUARDIAN FLIGHT LLC                               
N203DH,5-Dec-20,BE20,King Salmon,Anchorage Intl,03:30PM AKST,04:40PM AKST,1:10,GUARDIAN FLIGHT LLC                               
N203DH,5-Dec-20,BE20,Anchorage Intl,King Salmon,02:16PM AKST,03:24PM AKST,1:07,GUARDIAN FLIGHT LLC                               
N203DH,4-Dec-20,BE20,Gulkana,Anchorage Intl,10:21PM AKST,11:10PM AKST,0:49,GUARDIAN FLIGHT LLC                               
N203DH,4-Dec-20,BE20,Anchorage Intl,Gulkana,08:36PM AKST,09:21PM AKST,0:45,GUARDIAN FLIGHT LLC                               
N203DH,3-Dec-20,BE20,Juneau Intl,Anchorage Intl,10:19PM AKST,12:22AM AKST,2:03,GUARDIAN FLIGHT LLC                               
N203DH,3-Dec-20,BE20,Anchorage Intl,Juneau Intl,06:49PM AKST,08:53PM AKST,2:04,GUARDIAN FLIGHT LLC                               
N203DH,3-Dec-20,BE20,Talkeetna,Anchorage Intl,12:25PM AKST,12:53PM AKST,0:27,GUARDIAN FLIGHT LLC                               
N203DH,3-Dec-20,BE20,Anchorage Intl,Talkeetna,11:46AM AKST,12:20PM AKST,0:33,GUARDIAN FLIGHT LLC                               
N203DH,20-Nov-20,BE20,Lake Hood,Lake Hood,03:50PM AKST,05:36PM AKST,1:46,GUARDIAN FLIGHT LLC                               
N203DH,15-Nov-20,BE20,Kokhanok,Anchorage Intl,06:32PM AKST,07:22PM AKST,0:49,GUARDIAN FLIGHT LLC                               
N203DH,15-Nov-20,BE20,Anchorage Intl,Kokhanok,05:16PM AKST,06:01PM AKST,0:45,GUARDIAN FLIGHT LLC                               
N203DH,12-Nov-20,BE20,Sitka Rocky Gutierrez,Anchorage Intl,04:27PM AKST,06:32PM AKST,2:04,GUARDIAN FLIGHT LLC                               
N203DH,12-Nov-20,BE20,Ketchikan Intl,Sitka Rocky Gutierrez,09:54AM AKST,10:48AM AKST,0:54,GUARDIAN FLIGHT LLC                               
N203DH,12-Nov-20,BE20,Wrangell,Ketchikan Intl,08:28AM AKST,08:54AM AKST,0:25,GUARDIAN FLIGHT LLC                               
N203DH,12-Nov-20,BE20,Sitka Rocky Gutierrez,Wrangell,06:49AM AKST,07:23AM AKST,0:34,GUARDIAN FLIGHT LLC                               
N203DH,11-Nov-20,BE20,Sitka Rocky Gutierrez,Wrangell,07:48PM AKST,09:44PM AKST ,1:56,GUARDIAN FLIGHT LLC                               
N203DH,11-Nov-20,BE20,Anchorage Intl,Sitka Rocky Gutierrez,12:46PM AKST,03:01PM AKST,2:14,GUARDIAN FLIGHT LLC                               
N203DH,10-Nov-20,BE20,Ralph Wien Meml,Anchorage Intl,11:05PM AKST,01:07AM AKST,2:02,GUARDIAN FLIGHT LLC                               
N203DH,10-Nov-20,BE20,Anchorage Intl,Ralph Wien Meml,08:04PM AKST,10:00PM AKST,1:55,GUARDIAN FLIGHT LLC                               
N203DH,9-Nov-20,BE20,Sitka Rocky Gutierrez,Anchorage Intl,05:15PM AKST,07:47PM AKST,2:32,GUARDIAN FLIGHT LLC                               
N203DH,9-Nov-20,BE20,Anchorage Intl,Sitka Rocky Gutierrez,02:21PM AKST,04:05PM AKST,1:44,GUARDIAN FLIGHT LLC                               
N203DH,7-Nov-20,BE20,Dillingham,Anchorage Intl,03:42PM AKST,04:43PM AKST,1:01,GUARDIAN FLIGHT LLC                               
N203DH,7-Nov-20,BE20,Anchorage Intl,Dillingham,01:22PM AKST,02:44PM AKST,1:22,GUARDIAN FLIGHT LLC                               
N203DH,6-Nov-20,BE20,Anchorage Intl,Anchorage Intl,06:08PM AKST,08:14PM AKST,2:06,GUARDIAN FLIGHT LLC                               
N203DH,6-Nov-20,BE20,Anchorage Intl,Dillingham,06:08PM AKST,,,GUARDIAN FLIGHT LLC                               
N203DH,6-Nov-20,BE20,Nikolai,Anchorage Intl,02:00PM AKST,02:39PM AKST,0:38,GUARDIAN FLIGHT LLC                               
N203DH,6-Nov-20,BE20,Anchorage Intl,Nikolai,12:50PM AKST,01:43PM AKST,0:53,GUARDIAN FLIGHT LLC                               
N203DH,5-Nov-20,BE20,Merle K (Mudhole) Smith,Anchorage Intl,08:16PM AKST,09:09PM AKST,0:53,GUARDIAN FLIGHT LLC                               
N203DH,5-Nov-20,BE20,Anchorage Intl,Merle K (Mudhole) Smith,05:17PM AKST,05:53PM AKST,0:35,GUARDIAN FLIGHT LLC                               
N203DH,5-Nov-20,BE20,Valdez Pioneer Fld,Lake Hood,09:14AM AKST,09:54AM AKST,0:40,GUARDIAN FLIGHT LLC                               
N203DH,5-Nov-20,BE20,Anchorage Intl,Valdez Pioneer Fld,08:00AM AKST,08:33AM AKST,0:33,GUARDIAN FLIGHT LLC                               
N203DH,4-Nov-20,BE20,Shungnak,Anchorage Intl,07:27PM AKST,08:29PM AKST,1:02,GUARDIAN FLIGHT LLC                               
N203DH,4-Nov-20,BE20,Anchorage Intl,Shungnak,03:31PM AKST,05:46PM AKST ,2:14,GUARDIAN FLIGHT LLC                               
N203DH,4-Nov-20,BE20,Ralph Wien Meml,Anchorage Intl,11:16AM AKST,12:52PM AKST,1:36,GUARDIAN FLIGHT LLC                               
N203DH,4-Nov-20,BE20,Shungnak,Ralph Wien Meml,09:09AM AKST,09:35AM AKST,0:25,GUARDIAN FLIGHT LLC                               
N203DH,4-Nov-20,BE20,Anchorage Intl,Shungnak,06:41AM AKST,08:21AM AKST ,1:39,GUARDIAN FLIGHT LLC                               
N203DH,3-Nov-20,BE20,Anchorage Intl,Anchorage Intl,07:58PM AKST,08:42PM AKST,0:43,GUARDIAN FLIGHT LLC                               
N203DH,3-Nov-20,BE20,Anchorage Intl,Anchorage Intl,02:10AM AKST,04:58AM AKST,2:47,GUARDIAN FLIGHT LLC                               
N203DH,3-Nov-20,BE20,Anchorage Intl,Brevig Mission,02:10AM AKST,,,GUARDIAN FLIGHT LLC                               
N203DH,2-Nov-20,BE20,Fairbanks Intl,Anchorage Intl,05:47PM AKST,06:46PM AKST,0:58,GUARDIAN FLIGHT LLC                               
N203DH,2-Nov-20,BE20,Tok Junction,Fairbanks Intl,03:35PM AKST,04:16PM AKST,0:41,GUARDIAN FLIGHT LLC                               
N203DH,2-Nov-20,BE20,Anchorage Intl,Tok Junction,02:05PM AKST,03:14PM AKST ,1:09,GUARDIAN FLIGHT LLC                               
N336LA,12-Feb-21,BE9L,Rogue Valley Intl,Jack Mc Namara Fld,03:43PM PST,04:13PM PST,0:30,GUARDIAN FLIGHT LLC                               
N336LA,11-Feb-21,BE9L,Southwest Oregon Rgnl,Rogue Valley Intl,10:17AM PST,10:49AM PST,0:32,GUARDIAN FLIGHT LLC                               
N336LA,11-Feb-21,BE9L,Portland-Hillsboro,Southwest Oregon Rgnl,01:43AM PST,02:20AM PST ,0:36,GUARDIAN FLIGHT LLC                               
N336LA,10-Feb-21,BE9L,Roseburg Rgnl,Portland-Hillsboro,11:27PM PST,12:06AM PST,0:39,GUARDIAN FLIGHT LLC                               
N336LA,10-Feb-21,BE9L,Southwest Oregon Rgnl,Flournoy Valley,10:30PM PST,10:40PM PST ,0:09,GUARDIAN FLIGHT LLC                               
N336LA,10-Feb-21,BE9L,Portland-Hillsboro,Southwest Oregon Rgnl,04:26PM PST,05:06PM PST,0:39,GUARDIAN FLIGHT LLC                               
N336LA,10-Feb-21,BE9L,Southwest Oregon Rgnl,Portland-Hillsboro,01:38PM PST,02:19PM PST,0:40,GUARDIAN FLIGHT LLC                               
N336LA,9-Feb-21,BE9L,Bend Muni,Southwest Oregon Rgnl,12:14PM PST,01:00PM PST,0:46,GUARDIAN FLIGHT LLC                               
N336LA,9-Feb-21,BE9L,Bandon State,Bend Muni,09:08AM PST,09:49AM PST,0:41,GUARDIAN FLIGHT LLC                               
N336LA,9-Feb-21,BE9L,Southwest Oregon Rgnl,Bandon State,07:58AM PST,08:08AM PST,0:09,GUARDIAN FLIGHT LLC                               
N336LA,7-Feb-21,BE9L,Portland-Hillsboro,Southwest Oregon Rgnl,02:51AM PST,03:38AM PST,0:47,GUARDIAN FLIGHT LLC                               
N336LA,7-Feb-21,BE9L,Mahlon Sweet Fld,Portland-Hillsboro,12:20AM PST,12:52AM PST,0:31,GUARDIAN FLIGHT LLC                               
N336LA,6-Feb-21,BE9L,Southwest Oregon Rgnl,Mahlon Sweet Fld,10:36PM PST,10:58PM PST,0:22,GUARDIAN FLIGHT LLC                               
N336LA,6-Feb-21,BE9L,Portland Intl,Southwest Oregon Rgnl,02:56AM PST,03:48AM PST,0:51,GUARDIAN FLIGHT LLC                               
N336LA,6-Feb-21,BE9L,Southwest Oregon Rgnl,Portland Intl,12:16AM PST,01:06AM PST,0:50,GUARDIAN FLIGHT LLC                               
N336LA,4-Feb-21,BE9L,Portland-Hillsboro,Southwest Oregon Rgnl,05:03PM PST,05:42PM PST,0:38,GUARDIAN FLIGHT LLC                               
N336LA,4-Feb-21,BE9L,Southwest Oregon Rgnl,Portland-Hillsboro,01:48PM PST,02:40PM PST,0:51,GUARDIAN FLIGHT LLC                               
N336LA,4-Feb-21,BE9L,Mahlon Sweet Fld,Southwest Oregon Rgnl,12:04AM PST,12:33AM PST,0:29,GUARDIAN FLIGHT LLC                               
N336LA,3-Feb-21,BE9L,Gold Beach Muni,Mahlon Sweet Fld,10:00PM PST,10:44PM PST,0:44,GUARDIAN FLIGHT LLC                               
N336LA,3-Feb-21,BE9L,Southwest Oregon Rgnl,Gold Beach Muni,08:19PM PST,08:41PM PST ,0:21,GUARDIAN FLIGHT LLC                               
N336LA,3-Feb-21,BE9L,Jack Mc Namara Fld,Southwest Oregon Rgnl,09:47AM PST,10:27AM PST,0:39,GUARDIAN FLIGHT LLC                               
N336LA,2-Feb-21,BE9L,"Near Brookings, OR",Jack Mc Namara Fld,03:31PM PST,03:37PM PST,0:05,GUARDIAN FLIGHT LLC                               
N336LA,2-Feb-21,BE9L,Portland-Hillsboro,Brookings,01:55PM PST,03:17PM PST,1:21,GUARDIAN FLIGHT LLC                               
N336LA,2-Feb-21,BE9L,Brookings,Portland-Hillsboro,11:04AM PST,12:04PM PST,1:00,GUARDIAN FLIGHT LLC                               
N336LA,2-Feb-21,BE9L,Jack Mc Namara Fld,Brookings,10:21AM PST,10:28AM PST,0:06,GUARDIAN FLIGHT LLC                               
N336LA,2-Feb-21,BE9L,Rogue Valley Intl,Jack Mc Namara Fld,03:34AM PST,04:03AM PST,0:29,GUARDIAN FLIGHT LLC                               
N336LA,2-Feb-21,BE9L,Jack Mc Namara Fld,Rogue Valley Intl,02:02AM PST,02:29AM PST,0:26,GUARDIAN FLIGHT LLC                               
N336LA,1-Feb-21,BE9L,San Francisco Intl,Jack Mc Namara Fld,10:28PM PST,11:36PM PST,1:07,GUARDIAN FLIGHT LLC                               
N336LA,1-Feb-21,BE9L,Jack Mc Namara Fld,San Francisco Intl,07:14PM PST,08:40PM PST,1:26,GUARDIAN FLIGHT LLC                               
N336LA,31-Jan-21,BE9L,Redding Muni,Jack Mc Namara Fld,03:28AM PST,04:13AM PST,0:45,GUARDIAN FLIGHT LLC                               
N336LA,31-Jan-21,BE9L,California Redwood Coast-Humboldt County,Redding Muni,01:32AM PST,02:10AM PST,0:37,GUARDIAN FLIGHT LLC                               
N336LA,30-Jan-21,BE9L,Jack Mc Namara Fld,California Redwood Coast-Humboldt County,11:49PM PST,12:11AM PST,0:22,GUARDIAN FLIGHT LLC                               
N336LA,30-Jan-21,BE9L,Mahlon Sweet Fld,Jack Mc Namara Fld,09:45PM PST,10:44PM PST,0:58,GUARDIAN FLIGHT LLC                               
N336LA,30-Jan-21,BE9L,Jack Mc Namara Fld,Mahlon Sweet Fld,07:42PM PST,08:24PM PST,0:41,GUARDIAN FLIGHT LLC                               
N336LA,30-Jan-21,BE9L,California Redwood Coast-Humboldt County,Jack Mc Namara Fld,07:46AM PST,08:02AM PST,0:15,GUARDIAN FLIGHT LLC                               
N336LA,30-Jan-21,BE9L,California Redwood Coast-Humboldt County,California Redwood Coast-Humboldt County,01:27AM PST,01:32AM PST,0:04,GUARDIAN FLIGHT LLC                               
N336LA,30-Jan-21,BE9L,California Redwood Coast-Humboldt County,Jack Mc Namara Fld,01:27AM PST,,,GUARDIAN FLIGHT LLC                               
N336LA,30-Jan-21,BE9L,Jack Mc Namara Fld,California Redwood Coast-Humboldt County,12:55AM PST,01:15AM PST,0:20,GUARDIAN FLIGHT LLC                               
N336LA,29-Jan-21,BE9L,San Francisco Intl,Jack Mc Namara Fld,04:38AM PST,05:49AM PST,1:11,GUARDIAN FLIGHT LLC                               
N336LA,29-Jan-21,BE9L,Jack Mc Namara Fld,San Francisco Intl,01:14AM PST,02:37AM PST,1:22,GUARDIAN FLIGHT LLC                               
N336LA,28-Jan-21,BE9L,Jack Mc Namara Fld,Jack Mc Namara Fld,01:13PM PST,01:25PM PST,0:12,GUARDIAN FLIGHT LLC                               
N336LA,27-Jan-21,BE9L,San Jose Int'l,Jack Mc Namara Fld,02:34PM PST,04:03PM PST,1:29,GUARDIAN FLIGHT LLC                               
N336LA,27-Jan-21,BE9L,San Jose Int'l,Southwest Oregon Rgnl,02:34PM PST,,,GUARDIAN FLIGHT LLC                               
N336LA,27-Jan-21,BE9L,California Redwood Coast-Humboldt County,San Jose Int'l,10:35AM PST,11:49AM PST,1:13,GUARDIAN FLIGHT LLC                               
N336LA,27-Jan-21,BE9L,Southwest Oregon Rgnl,California Redwood Coast-Humboldt County,08:21AM PST,09:15AM PST,0:54,GUARDIAN FLIGHT LLC                               
N336LA,25-Jan-21,BE9L,Mahlon Sweet Fld,Southwest Oregon Rgnl,09:34PM PST,09:54PM PST,0:20,GUARDIAN FLIGHT LLC                               
N336LA,25-Jan-21,BE9L,Southwest Oregon Rgnl,Mahlon Sweet Fld,07:46PM PST,08:08PM PST,0:21,GUARDIAN FLIGHT LLC                               
N336LA,25-Jan-21,BE9L,Portland-Hillsboro,Southwest Oregon Rgnl,12:33PM PST,01:20PM PST,0:47,GUARDIAN FLIGHT LLC                               
N336LA,25-Jan-21,BE9L,Southwest Oregon Rgnl,Portland-Hillsboro,09:39AM PST,10:28AM PST,0:48,GUARDIAN FLIGHT LLC                               
N336LA,25-Jan-21,BE9L,Mahlon Sweet Fld,Southwest Oregon Rgnl,05:52AM PST,06:21AM PST,0:29,GUARDIAN FLIGHT LLC                               
N336LA,25-Jan-21,BE9L,Rogue Valley Intl,Mahlon Sweet Fld,03:06AM PST,03:40AM PST,0:34,GUARDIAN FLIGHT LLC                               
N336LA,25-Jan-21,BE9L,Southwest Oregon Rgnl,Rogue Valley Intl,01:41AM PST,02:06AM PST,0:25,GUARDIAN FLIGHT LLC                               
N336LA,24-Jan-21,BE9L,Portland-Hillsboro,Southwest Oregon Rgnl,01:39AM PST,02:23AM PST,0:44,GUARDIAN FLIGHT LLC                               
N336LA,23-Jan-21,BE9L,Southwest Oregon Rgnl,Portland-Hillsboro,11:23PM PST,12:05AM PST,0:41,GUARDIAN FLIGHT LLC                               
N336LA,23-Jan-21,BE9L,Portland-Hillsboro,Southwest Oregon Rgnl,09:39PM PST,10:19PM PST,0:39,GUARDIAN FLIGHT LLC                               
N336LA,23-Jan-21,BE9L,Southwest Oregon Rgnl,Portland-Hillsboro,06:44PM PST,07:25PM PST,0:40,GUARDIAN FLIGHT LLC                               
N336LA,23-Jan-21,BE9L,Roseburg Rgnl,Southwest Oregon Rgnl,04:00PM PST,04:14PM PST,0:14,GUARDIAN FLIGHT LLC                               
N336LA,23-Jan-21,BE9L,Southwest Oregon Rgnl,Southwest Oregon Rgnl,01:58PM PST,01:59PM PST,0:00,GUARDIAN FLIGHT LLC                               
N336LA,23-Jan-21,BE9L,Portland Intl,Southwest Oregon Rgnl,03:40AM PST,04:20AM PST,0:39,GUARDIAN FLIGHT LLC                               
N336LA,23-Jan-21,BE9L,Rogue Valley Intl,Portland Intl,12:40AM PST,01:42AM PST,1:01,GUARDIAN FLIGHT LLC                               
N336LA,22-Jan-21,BE9L,Redding Muni,Rogue Valley Intl,09:26PM PST,10:13PM PST,0:47,GUARDIAN FLIGHT LLC                               
N336LA,22-Jan-21,BE9L,Jack Mc Namara Fld,Redding Muni,07:46PM PST,08:21PM PST,0:34,GUARDIAN FLIGHT LLC                               
N336LA,22-Jan-21,BE9L,Southwest Oregon Rgnl,Jack Mc Namara Fld,05:59PM PST,06:27PM PST,0:28,GUARDIAN FLIGHT LLC                               
N336LA,22-Jan-21,BE9L,Redding Muni,Southwest Oregon Rgnl,05:37AM PST,06:29AM PST,0:51,GUARDIAN FLIGHT LLC                               
N336LA,22-Jan-21,BE9L,Siskiyou County,Redding Muni,03:33AM PST,04:03AM PST,0:29,GUARDIAN FLIGHT LLC                               
N336LA,22-Jan-21,BE9L,Southwest Oregon Rgnl,Siskiyou County,12:45AM PST,01:29AM PST,0:43,GUARDIAN FLIGHT LLC                               
N336LA,20-Jan-21,BE9L,Portland-Hillsboro,Southwest Oregon Rgnl,10:40PM PST,11:21PM PST,0:41,GUARDIAN FLIGHT LLC                               
N336LA,20-Jan-21,BE9L,Jack Mc Namara Fld,Portland-Hillsboro,07:56PM PST,08:59PM PST,1:02,GUARDIAN FLIGHT LLC                               
N336LA,20-Jan-21,BE9L,Southwest Oregon Rgnl,Jack Mc Namara Fld,06:33PM PST,07:03PM PST,0:29,GUARDIAN FLIGHT LLC                               
N336LA,20-Jan-21,BE9L,Sacramento McClellan,Southwest Oregon Rgnl,04:52AM PST,06:16AM PST,1:23,GUARDIAN FLIGHT LLC                               
N336LA,20-Jan-21,BE9L,Chico Muni,Sacramento McClellan,02:30AM PST,02:50AM PST,0:20,GUARDIAN FLIGHT LLC                               
N336LA,19-Jan-21,BE9L,Southwest Oregon Rgnl,Chico Muni,10:59PM PST,11:59PM PST,0:59,GUARDIAN FLIGHT LLC                               
N336LA,19-Jan-21,BE9L,Portland-Hillsboro,Southwest Oregon Rgnl,03:12AM PST,03:46AM PST,0:34,GUARDIAN FLIGHT LLC                               
N336LA,19-Jan-21,BE9L,Grants Pass,Portland-Hillsboro,12:46AM PST,01:44AM PST,0:57,GUARDIAN FLIGHT LLC                               
N336LA,18-Jan-21,BE9L,Southwest Oregon Rgnl,Grants Pass,11:07PM PST,11:25PM PST,0:18,GUARDIAN FLIGHT LLC                               
N336LA,17-Jan-21,BE9L,Mahlon Sweet Fld,Southwest Oregon Rgnl,05:44PM PST,06:06PM PST,0:21,GUARDIAN FLIGHT LLC                               
N336LA,17-Jan-21,BE9L,Southwest Oregon Rgnl,Mahlon Sweet Fld,04:05PM PST,04:06PM PST,0:00,GUARDIAN FLIGHT LLC                               
N336LA,17-Jan-21,BE9L,Bend Muni,Southwest Oregon Rgnl,12:45AM PST,01:36AM PST,0:50,GUARDIAN FLIGHT LLC                               
N336LA,16-Jan-21,BE9L,Lake County,Bend Muni,10:08PM PST,10:40PM PST,0:32,GUARDIAN FLIGHT LLC                               
N336LA,16-Jan-21,BE9L,Southwest Oregon Rgnl,Lake County,08:09PM PST,08:58PM PST ,0:49,GUARDIAN FLIGHT LLC                               
N336LA,12-Jan-21,BE9L,Schulz-Sonoma County,Southwest Oregon Rgnl,04:09PM PST,05:35PM PST,1:26,GUARDIAN FLIGHT LLC                               
N336LA,12-Jan-21,BE9L,Rohnerville,Schulz-Sonoma County,01:27PM PST,02:07PM PST,0:40,GUARDIAN FLIGHT LLC                               
N336LA,12-Jan-21,BE9L,Southwest Oregon Rgnl,Rohnerville,11:22AM PST,12:15PM PST,0:52,GUARDIAN FLIGHT LLC                               
N336LA,12-Jan-21,BE9L,Portland-Hillsboro,Southwest Oregon Rgnl,12:07AM PST,01:15AM PST,1:08,GUARDIAN FLIGHT LLC                               
N336LA,11-Jan-21,BE9L,Southwest Oregon Rgnl,Portland-Hillsboro,09:28PM PST,10:16PM PST,0:47,GUARDIAN FLIGHT LLC                               
N336LA,10-Jan-21,BE9L,Mahlon Sweet Fld,Southwest Oregon Rgnl,12:56PM PST,01:20PM PST,0:23,GUARDIAN FLIGHT LLC                               
N336LA,10-Jan-21,BE9L,Southwest Oregon Rgnl,Mahlon Sweet Fld,10:27AM PST,10:45AM PST,0:18,GUARDIAN FLIGHT LLC                               
