,tail_number,ICAO_code_origin,ICAO_code_destination,Path,index,PathFreq
383,N116SK,KGJT,KCNY,KGJTKCNY,KGJTKCNY,3
384,N116SK,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
385,N116SK,KGJT,KAPA,KGJTKAPA,KGJTKAPA,45
386,N116SK,KDRO,KGJT,KDROKGJT,KDROKGJT,3
387,N116SK,KGJT,KDRO,KGJTKDRO,KGJTKDRO,3
388,N116SK,KCEZ,KGJT,KCEZKGJT,KCEZKGJT,7
389,N116SK,KGJT,KCEZ,KGJTKCEZ,KGJTKCEZ,5
390,N116SK,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
391,N116SK,KRIL,KAPA,KRILKAPA,KRILKAPA,5
392,N116SK,KAPA,KRIL,KAPAKRIL,KAPAKRIL,2
393,N116SK,KGJT,KAPA,KGJTKAPA,KGJTKAPA,45
394,N116SK,KRIL,KGJT,KRILKGJT,KRILKGJT,1
395,N116SK,KRIL,KAPA,KRILKAPA,KRILKAPA,5
396,N116SK,KGJT,KRIL,KGJTKRIL,KGJTKRIL,4
397,N116SK,KCEZ,KGJT,KCEZKGJT,KCEZKGJT,7
398,N116SK,KGJT,KCEZ,KGJTKCEZ,KGJTKCEZ,5
399,N116SK,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
400,N116SK,KGJT,KAPA,KGJTKAPA,KGJTKAPA,45
401,N116SK,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
402,N116SK,KAJZ,KAPA,KAJZKAPA,KAJZKAPA,4
403,N116SK,KGJT,KAJZ,KGJTKAJZ,KGJTKAJZ,5
404,N116SK,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
405,N116SK,KGJT,KAPA,KGJTKAPA,KGJTKAPA,45
406,N116SK,KDRO,KGJT,KDROKGJT,KDROKGJT,3
407,N116SK,KFMN,KDRO,KFMNKDRO,KFMNKDRO,1
408,N116SK,KGJT,KAPA,KGJTKAPA,KGJTKAPA,45
409,N116SK,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
410,N116SK,KGJT,KAPA,KGJTKAPA,KGJTKAPA,45
411,N116SK,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
412,N116SK,KGJT,KAPA,KGJTKAPA,KGJTKAPA,45
413,N116SK,KGJT,KGJT,KGJTKGJT,KGJTKGJT,4
414,N129JW,KCAG,KGJT,KCAGKGJT,KCAGKGJT,3
415,N129JW,KSLC,KGJT,KSLCKGJT,KSLCKGJT,5
416,N129JW,KCNY,KSLC,KCNYKSLC,KCNYKSLC,2
417,N129JW,KGJT,KCNY,KGJTKCNY,KGJTKCNY,3
418,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
419,N129JW,KASE,KAPA,KASEKAPA,KASEKAPA,12
420,N129JW,KGJT,KASE,KGJTKASE,KGJTKASE,12
421,N129JW,KBJC,KGJT,KBJCKGJT,KBJCKGJT,1
422,N129JW,KGJT,KBJC,KGJTKBJC,KGJTKBJC,1
423,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
424,N129JW,KGJT,KAPA,KGJTKAPA,KGJTKAPA,45
425,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
426,N129JW,KMTJ,KAPA,KMTJKAPA,KMTJKAPA,14
427,N129JW,KGJT,KMTJ,KGJTKMTJ,KGJTKMTJ,16
428,N129JW,KCEZ,KGJT,KCEZKGJT,KCEZKGJT,7
429,N129JW,KGJT,KCEZ,KGJTKCEZ,KGJTKCEZ,5
430,N129JW,KDRO,KGJT,KDROKGJT,KDROKGJT,3
431,N129JW,KGJT,KDRO,KGJTKDRO,KGJTKDRO,3
432,N129JW,KGUC,KGJT,KGUCKGJT,KGUCKGJT,3
433,N129JW,KGJT,KGUC,KGJTKGUC,KGJTKGUC,6
434,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
435,N129JW,KGJT,KAPA,KGJTKAPA,KGJTKAPA,45
436,N129JW,KCOS,KGJT,KCOSKGJT,KCOSKGJT,5
437,N129JW,KALS,KCOS,KALSKCOS,KALSKCOS,9
438,N129JW,KGJT,KALS,KGJTKALS,KGJTKALS,1
439,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
440,N129JW,KGJT,KAPA,KGJTKAPA,KGJTKAPA,45
441,N129JW,KGJT,KGJT,KGJTKGJT,KGJTKGJT,4
442,N129JW,KGJT,KMTJ,KGJTKMTJ,KGJTKMTJ,16
443,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
444,N129JW,KEEO,KAPA,KEEOKAPA,KEEOKAPA,2
445,N129JW,KGJT,KEEO,KGJTKEEO,KGJTKEEO,1
446,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
447,N129JW,KGJT,KAPA,KGJTKAPA,KGJTKAPA,45
448,N129JW,KTEX,KGJT,KTEXKGJT,KTEXKGJT,1
449,N129JW,KTEX,KTEX,KTEXKTEX,KTEXKTEX,1
450,N129JW,KGJT,KTEX,KGJTKTEX,KGJTKTEX,2
451,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
452,N129JW,KASE,KAPA,KASEKAPA,KASEKAPA,12
453,N129JW,KGJT,KASE,KGJTKASE,KGJTKASE,12
454,N129JW,KMTJ,KGJT,KMTJKGJT,KMTJKGJT,3
455,N129JW,KGJT,KMTJ,KGJTKMTJ,KGJTKMTJ,16
456,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
457,N129JW,KMTJ,KAPA,KMTJKAPA,KMTJKAPA,14
458,N129JW,KGJT,KMTJ,KGJTKMTJ,KGJTKMTJ,16
459,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
460,N129JW,KGJT,KAPA,KGJTKAPA,KGJTKAPA,45
461,N129JW,KVEL,KGJT,KVELKGJT,KVELKGJT,1
462,N129JW,KGJT,KGJT,KGJTKGJT,KGJTKGJT,4
463,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
464,N129JW,KPSO,KAPA,KPSOKAPA,KPSOKAPA,2
465,N129JW,KGJT,KPSO,KGJTKPSO,KGJTKPSO,1
466,N129JW,U64,KGJT,U64KGJT,U64KGJT,1
467,N129JW,KGJT,U64,KGJTU64,KGJTU64,1
468,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
469,N129JW,KGJT,KAPA,KGJTKAPA,KGJTKAPA,45
470,N129JW,2O8,KGJT,2O8KGJT,2O8KGJT,1
471,N129JW,KGJT,2O8,KGJT2O8,KGJT2O8,1
472,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
473,N129JW,KGJT,KAPA,KGJTKAPA,KGJTKAPA,45
474,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
475,N129JW,KGJT,KAPA,KGJTKAPA,KGJTKAPA,45
476,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
477,N129JW,KGJT,KAPA,KGJTKAPA,KGJTKAPA,45
478,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
479,N129JW,KRIL,KAPA,KRILKAPA,KRILKAPA,5
480,N129JW,KGJT,KRIL,KGJTKRIL,KGJTKRIL,4
481,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
482,N129JW,KGJT,KAPA,KGJTKAPA,KGJTKAPA,45
483,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
484,N129JW,KGJT,KAPA,KGJTKAPA,KGJTKAPA,45
485,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
486,N129JW,KASE,KAPA,KASEKAPA,KASEKAPA,12
487,N129JW,KGJT,KASE,KGJTKASE,KGJTKASE,12
488,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
489,N129JW,KGJT,KAPA,KGJTKAPA,KGJTKAPA,45
490,N129JW,KGJT,KAPA,KGJTKAPA,KGJTKAPA,45
491,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
492,N129JW,KASE,KAPA,KASEKAPA,KASEKAPA,12
493,N129JW,KGJT,KASE,KGJTKASE,KGJTKASE,12
494,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
495,N129JW,KMTJ,KAPA,KMTJKAPA,KMTJKAPA,14
496,N129JW,KGJT,KMTJ,KGJTKMTJ,KGJTKMTJ,16
497,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
498,N129JW,KGJT,KAPA,KGJTKAPA,KGJTKAPA,45
499,N129JW,KMTJ,KGJT,KMTJKGJT,KMTJKGJT,3
500,N129JW,KGJT,KMTJ,KGJTKMTJ,KGJTKMTJ,16
501,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
502,N129JW,KSAF,KAPA,KSAFKAPA,KSAFKAPA,6
503,N129JW,KGJT,KSAF,KGJTKSAF,KGJTKSAF,1
504,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
505,N129JW,KASE,KAPA,KASEKAPA,KASEKAPA,12
506,N129JW,KGJT,KASE,KGJTKASE,KGJTKASE,12
507,N129JW,KGJT,KGJT,KGJTKGJT,KGJTKGJT,4
508,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
509,N129JW,KEEO,KAPA,KEEOKAPA,KEEOKAPA,2
510,N129JW,KGJT,KRIL,KGJTKRIL,KGJTKRIL,4
511,N129JW,KAPA,KGJT,KAPAKGJT,KAPAKGJT,84
512,N129JW,KMTJ,KAPA,KMTJKAPA,KMTJKAPA,14
513,N129JW,KGJT,KMTJ,KGJTKMTJ,KGJTKMTJ,16
514,N129JW,KSLC,KGJT,KSLCKGJT,KSLCKGJT,5
515,N129JW,KGJT,KSLC,KGJTKSLC,KGJTKSLC,2
516,N129JW,4V0,KGJT,4V0KGJT,4V0KGJT,1
517,N129JW,KGJT,4V0,KGJT4V0,KGJT4V0,1
518,N299AM,KLAS,KNYL,KLASKNYL,KLASKNYL,4
519,N299AM,KHII,KLAS,KHIIKLAS,KHIIKLAS,1
520,N299AM,KNYL,KHII,KNYLKHII,KNYLKHII,11
521,N299AM,KLAS,KNYL,KLASKNYL,KLASKNYL,4
522,N299AM,KIGM,KLAS,KIGMKLAS,KIGMKLAS,1
523,N299AM,KNYL,KIGM,KNYLKIGM,KNYLKIGM,1
524,N299AM,KTUS,KNYL,KTUSKNYL,KTUSKNYL,24
525,N299AM,KNYL,KTUS,KNYLKTUS,KNYLKTUS,20
526,N299AM,KTUS,KNYL,KTUSKNYL,KTUSKNYL,24
527,N299AM,KGYR,KTUS,KGYRKTUS,KGYRKTUS,1
528,N299AM,KNYL,KGYR,KNYLKGYR,KNYLKGYR,4
529,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
530,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
531,N299AM,KIWA,KNYL,KIWAKNYL,KIWAKNYL,7
532,N299AM,KNYL,KIWA,KNYLKIWA,KNYLKIWA,5
533,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
534,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
535,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
536,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
537,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
538,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
539,N299AM,KNYL,KNYL,KNYLKNYL,KNYLKNYL,7
540,N299AM,KTUS,KNYL,KTUSKNYL,KTUSKNYL,24
541,N299AM,KNYL,KTUS,KNYLKTUS,KNYLKTUS,20
542,N299AM,KFLG,KNYL,KFLGKNYL,KFLGKNYL,1
543,N299AM,KSOW,KFLG,KSOWKFLG,KSOWKFLG,1
544,N299AM,KNYL,KSOW,KNYLKSOW,KNYLKSOW,3
545,N299AM,KLAS,KNYL,KLASKNYL,KLASKNYL,4
546,N299AM,P20,KLAS,P20KLAS,P20KLAS,1
547,N299AM,KNYL,KBLH,KNYLKBLH,KNYLKBLH,4
548,N299AM,KMYF,KNYL,KMYFKNYL,KMYFKNYL,2
549,N299AM,KNYL,KMYF,KNYLKMYF,KNYLKMYF,1
550,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
551,N299AM,KINW,KPHX,KINWKPHX,KINWKPHX,1
552,N299AM,KNYL,KINW,KNYLKINW,KNYLKINW,2
553,N299AM,KTUS,KNYL,KTUSKNYL,KTUSKNYL,24
554,N299AM,KHII,KTUS,KHIIKTUS,KHIIKTUS,3
555,N299AM,KNYL,KHII,KNYLKHII,KNYLKHII,11
556,N299AM,KSMO,KNYL,KSMOKNYL,KSMOKNYL,1
557,N299AM,KLAS,KSMO,KLASKSMO,KLASKSMO,1
558,N299AM,KNYL,KLAS,KNYLKLAS,KNYLKLAS,2
559,N299AM,KNYL,KNYL,KNYLKNYL,KNYLKNYL,7
560,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
561,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
562,N299AM,KTUS,KNYL,KTUSKNYL,KTUSKNYL,24
563,N299AM,KNYL,KTUS,KNYLKTUS,KNYLKTUS,20
564,N299AM,KTUS,KNYL,KTUSKNYL,KTUSKNYL,24
565,N299AM,KNYL,KTUS,KNYLKTUS,KNYLKTUS,20
566,N299AM,KBUR,KNYL,KBURKNYL,KBURKNYL,1
567,N299AM,KIFP,KBUR,KIFPKBUR,KIFPKBUR,1
568,N299AM,KNYL,KIFP,KNYLKIFP,KNYLKIFP,1
569,N299AM,KHII,KNYL,KHIIKNYL,KHIIKNYL,3
570,N299AM,KPHX,KHII,KPHXKHII,KPHXKHII,1
571,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
572,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
573,N299AM,KGYR,KNYL,KGYRKNYL,KGYRKNYL,9
574,N299AM,P20,KGYR,P20KGYR,P20KGYR,2
575,N299AM,KNYL,P20,KNYLP20,KNYLP20,3
576,N299AM,KGYR,KNYL,KGYRKNYL,KGYRKNYL,9
577,N299AM,P20,KGYR,P20KGYR,P20KGYR,2
578,N299AM,KSDL,P20,KSDLP20,KSDLP20,1
579,N299AM,KNYL,KSDL,KNYLKSDL,KNYLKSDL,7
580,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
581,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
582,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
583,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
584,N299AM,KPSP,KNYL,KPSPKNYL,KPSPKNYL,2
585,N299AM,KNYL,KPSP,KNYLKPSP,KNYLKPSP,1
586,N299AM,KPSP,KNYL,KPSPKNYL,KPSPKNYL,2
587,N299AM,KIPL,KPSP,KIPLKPSP,KIPLKPSP,1
588,N299AM,KNYL,KIPL,KNYLKIPL,KNYLKIPL,3
589,N299AM,KHII,KNYL,KHIIKNYL,KHIIKNYL,3
590,N299AM,KBOI,P20,KBOIP20,KBOIP20,1
591,N299AM,P20,KBOI,P20KBOI,P20KBOI,1
592,N299AM,KNYL,KBLH,KNYLKBLH,KNYLKBLH,4
593,N299AM,KRAL,KNYL,KRALKNYL,KRALKNYL,1
594,N299AM,KIPL,KRAL,KIPLKRAL,KIPLKRAL,1
595,N299AM,KNYL,KIPL,KNYLKIPL,KNYLKIPL,3
596,N299AM,KIWA,KNYL,KIWAKNYL,KIWAKNYL,7
597,N299AM,KPHX,KIWA,KPHXKIWA,KPHXKIWA,1
598,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
599,N299AM,KNYL,KNYL,KNYLKNYL,KNYLKNYL,7
600,N299AM,KNYL,P20,KNYLP20,KNYLP20,3
601,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
602,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
603,N299AM,KIWA,KNYL,KIWAKNYL,KIWAKNYL,7
604,N299AM,KNYL,KIWA,KNYLKIWA,KNYLKIWA,5
605,N299AM,KGYR,KNYL,KGYRKNYL,KGYRKNYL,9
606,N299AM,KNYL,KGYR,KNYLKGYR,KNYLKGYR,4
607,N299AM,KNYL,KNYL,KNYLKNYL,KNYLKNYL,7
608,N299AM,KEED,KNYL,KEEDKNYL,KEEDKNYL,1
609,N299AM,KNYL,KEED,KNYLKEED,KNYLKEED,1
610,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
611,N299AM,KTNP,KPHX,KTNPKPHX,KTNPKPHX,1
612,N299AM,KTNP,KIWA,KTNPKIWA,KTNPKIWA,1
613,N299AM,KNYL,KTNP,KNYLKTNP,KNYLKTNP,1
614,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
615,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
616,N299AM,KRNO,KNYL,KRNOKNYL,KRNOKNYL,1
617,N299AM,KVGT,KRNO,KVGTKRNO,KVGTKRNO,1
618,N299AM,KNYL,KVGT,KNYLKVGT,KNYLKVGT,1
619,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
620,N299AM,KHII,KPHX,KHIIKPHX,KHIIKPHX,1
621,N299AM,KNYL,KHII,KNYLKHII,KNYLKHII,11
622,N299AM,KTUS,KNYL,KTUSKNYL,KTUSKNYL,24
623,N299AM,KHII,KTUS,KHIIKTUS,KHIIKTUS,3
624,N299AM,KNYL,KHII,KNYLKHII,KNYLKHII,11
625,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
626,N299AM,P20,KPHX,P20KPHX,P20KPHX,1
627,N299AM,KNYL,P20,KNYLP20,KNYLP20,3
628,N299AM,KPVU,KNYL,KPVUKNYL,KPVUKNYL,1
629,N299AM,67L,KPVU,67LKPVU,67LKPVU,1
630,N299AM,KNYL,67L,KNYL67L,KNYL67L,1
631,N299AM,KIWA,KNYL,KIWAKNYL,KIWAKNYL,7
632,N299AM,KNYL,KIWA,KNYLKIWA,KNYLKIWA,5
633,N299AM,KGYR,KNYL,KGYRKNYL,KGYRKNYL,9
634,N299AM,KNYL,KGYR,KNYLKGYR,KNYLKGYR,4
635,N299AM,KGYR,KNYL,KGYRKNYL,KGYRKNYL,9
636,N299AM,KINW,KGYR,KINWKGYR,KINWKGYR,1
637,N299AM,KNYL,KINW,KNYLKINW,KNYLKINW,2
638,N299AM,KSDL,KNYL,KSDLKNYL,KSDLKNYL,6
639,N299AM,KNYL,KSDL,KNYLKSDL,KNYLKSDL,7
640,N299AM,KTUS,KNYL,KTUSKNYL,KTUSKNYL,24
641,N299AM,KGUP,KTUS,KGUPKTUS,KGUPKTUS,1
642,N299AM,KNYL,KGUP,KNYLKGUP,KNYLKGUP,2
643,N299AM,KSDL,KNYL,KSDLKNYL,KSDLKNYL,6
644,N299AM,KNYL,KSDL,KNYLKSDL,KNYLKSDL,7
645,N299AM,KSDL,KNYL,KSDLKNYL,KSDLKNYL,6
646,N299AM,KRAL,KSDL,KRALKSDL,KRALKSDL,1
647,N299AM,KNYL,KAJO,KNYLKAJO,KNYLKAJO,1
648,N299AM,KHII,KNYL,KHIIKNYL,KHIIKNYL,3
649,N299AM,KNYL,KHII,KNYLKHII,KNYLKHII,11
650,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
651,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
652,N299AM,KSDL,KNYL,KSDLKNYL,KSDLKNYL,6
653,N299AM,KNYL,KSDL,KNYLKSDL,KNYLKSDL,7
654,N299AM,KDVT,KNYL,KDVTKNYL,KDVTKNYL,15
655,N299AM,KNYL,KDVT,KNYLKDVT,KNYLKDVT,14
656,N299AM,KDVT,KNYL,KDVTKNYL,KDVTKNYL,15
657,N299AM,KNYL,KDVT,KNYLKDVT,KNYLKDVT,14
658,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
659,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
660,N299AM,P20,KNYL,P20KNYL,P20KNYL,1
661,N299AM,KPHX,P20,KPHXP20,KPHXP20,1
662,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
663,N299AM,KTUS,KNYL,KTUSKNYL,KTUSKNYL,24
664,N299AM,KNYL,KTUS,KNYLKTUS,KNYLKTUS,20
665,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
666,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
667,N299AM,KTUS,KNYL,KTUSKNYL,KTUSKNYL,24
668,N299AM,KNYL,KTUS,KNYLKTUS,KNYLKTUS,20
669,N299AM,KDVT,KNYL,KDVTKNYL,KDVTKNYL,15
670,N299AM,KNYL,KDVT,KNYLKDVT,KNYLKDVT,14
671,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
672,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
673,N299AM,KDVT,KNYL,KDVTKNYL,KDVTKNYL,15
674,N299AM,KNYL,KDVT,KNYLKDVT,KNYLKDVT,14
675,N299AM,KIWA,KNYL,KIWAKNYL,KIWAKNYL,7
676,N299AM,KNYL,KIWA,KNYLKIWA,KNYLKIWA,5
677,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
678,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
679,N299AM,KGEU,KNYL,KGEUKNYL,KGEUKNYL,1
680,N299AM,KNYL,KGEU,KNYLKGEU,KNYLKGEU,1
681,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
682,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
683,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
684,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
685,N299AM,KIWA,KNYL,KIWAKNYL,KIWAKNYL,7
686,N299AM,KSOW,KIWA,KSOWKIWA,KSOWKIWA,1
687,N299AM,KNYL,KSOW,KNYLKSOW,KNYLKSOW,3
688,N299AM,KTUS,KNYL,KTUSKNYL,KTUSKNYL,24
689,N299AM,KNYL,KTUS,KNYLKTUS,KNYLKTUS,20
690,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
691,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
692,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
693,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
694,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
695,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
696,N299AM,KSOW,KNYL,KSOWKNYL,KSOWKNYL,1
697,N299AM,KHII,KSOW,KHIIKSOW,KHIIKSOW,1
698,N299AM,KNYL,KHII,KNYLKHII,KNYLKHII,11
699,N299AM,KGYR,KNYL,KGYRKNYL,KGYRKNYL,9
700,N299AM,KHII,KGYR,KHIIKGYR,KHIIKGYR,1
701,N299AM,KNYL,KHII,KNYLKHII,KNYLKHII,11
702,N299AM,KNYL,KNYL,KNYLKNYL,KNYLKNYL,7
703,N299AM,KTUS,KNYL,KTUSKNYL,KTUSKNYL,24
704,N299AM,KNYL,KTUS,KNYLKTUS,KNYLKTUS,20
705,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
706,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
707,N299AM,KNYL,KNYL,KNYLKNYL,KNYLKNYL,7
708,N299AM,KNYL,KNYL,KNYLKNYL,KNYLKNYL,7
709,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
710,N299AM,KSOW,KPHX,KSOWKPHX,KSOWKPHX,1
711,N299AM,KNYL,KSOW,KNYLKSOW,KNYLKSOW,3
712,N299AM,KCHD,KNYL,KCHDKNYL,KCHDKNYL,2
713,N299AM,KNYL,KCHD,KNYLKCHD,KNYLKCHD,1
714,N299AM,KSDL,KNYL,KSDLKNYL,KSDLKNYL,6
715,N299AM,KNYL,KSDL,KNYLKSDL,KNYLKSDL,7
716,N299AM,KSDL,KNYL,KSDLKNYL,KSDLKNYL,6
717,N299AM,KNYL,KSDL,KNYLKSDL,KNYLKSDL,7
718,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
719,N299AM,KRQE,KPHX,KRQEKPHX,KRQEKPHX,1
720,N299AM,KRQE,KRQE,KRQEKRQE,KRQEKRQE,1
721,N299AM,KNYL,KRQE,KNYLKRQE,KNYLKRQE,1
722,N299AM,KTUS,KNYL,KTUSKNYL,KTUSKNYL,24
723,N299AM,KHII,KTUS,KHIIKTUS,KHIIKTUS,3
724,N299AM,KNYL,KHII,KNYLKHII,KNYLKHII,11
725,N299AM,KGYR,KNYL,KGYRKNYL,KGYRKNYL,9
726,N299AM,KNYL,KGYR,KNYLKGYR,KNYLKGYR,4
727,N299AM,KSLC,KNYL,KSLCKNYL,KSLCKNYL,1
728,N299AM,KHII,KSLC,KHIIKSLC,KHIIKSLC,1
729,N299AM,KNYL,KHII,KNYLKHII,KNYLKHII,11
730,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
731,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
732,N299AM,KCRQ,KNYL,KCRQKNYL,KCRQKNYL,1
733,N299AM,KBLH,KCRQ,KBLHKCRQ,KBLHKCRQ,2
734,N299AM,KNYL,KBLH,KNYLKBLH,KNYLKBLH,4
735,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
736,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
737,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
738,N299AM,KNYL,KPHX,KNYLKPHX,KNYLKPHX,58
739,N299AM,KGYR,KNYL,KGYRKNYL,KGYRKNYL,9
740,N299AM,KGUP,KGYR,KGUPKGYR,KGUPKGYR,1
741,N299AM,KNYL,KGUP,KNYLKGUP,KNYLKGUP,2
742,N299AM,KPHX,KNYL,KPHXKNYL,KPHXKNYL,62
743,N299AM,KLAS,KPHX,KLASKPHX,KLASKPHX,4
744,N299AM,KNYL,KLAS,KNYLKLAS,KNYLKLAS,2
745,N324AC,KRAP,00F,KRAP00F,KRAP00F,1
746,N324AC,KSPF,KRAP,KSPFKRAP,KSPFKRAP,2
747,N324AC,KRAP,KSPF,KRAPKSPF,KRAPKSPF,8
748,N324AC,KFSD,KRAP,KFSDKRAP,KFSDKRAP,60
749,N324AC,KIEN,KFSD,KIENKFSD,KIENKFSD,30
750,N324AC,KRAP,KIEN,KRAPKIEN,KRAPKIEN,37
751,N324AC,KRAP,KRAP,KRAPKRAP,KRAPKRAP,18
752,N324AC,KFSD,KRAP,KFSDKRAP,KFSDKRAP,60
753,N324AC,KIEN,KFSD,KIENKFSD,KIENKFSD,30
754,N324AC,KRAP,KIEN,KRAPKIEN,KRAPKIEN,37
755,N324AC,KFSD,KRAP,KFSDKRAP,KFSDKRAP,60
756,N324AC,KRAP,KFSD,KRAPKFSD,KRAPKFSD,24
757,N324AC,KFSD,KRAP,KFSDKRAP,KFSDKRAP,60
758,N324AC,KRAP,KFSD,KRAPKFSD,KRAPKFSD,24
759,N324AC,KAPA,KRAP,KAPAKRAP,KAPAKRAP,25
760,N324AC,KSPF,KAPA,KSPFKAPA,KSPFKAPA,2
761,N324AC,KRAP,KAPA,KRAPKAPA,KRAPKAPA,12
762,N324AC,KRAP,KRAP,KRAPKRAP,KRAPKRAP,18
763,N324AC,KRAP,KRAP,KRAPKRAP,KRAPKRAP,18
764,N628MC,KATS,KELP,KATSKELP,KATSKELP,6
765,N628MC,KELP,KATS,KELPKATS,KELPKATS,7
